ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1044,0,0,43,0,-43
1045,1,1,1159,2310,1151
1046,1,1,595,1572,977
1047,0,0,11,0,-11
1048,0,0,117,0,-117
1049,0,0,3,0,-3
1050,1,0,106,0,-106
1051,1,1,47,1514,1467
1052,0,0,47,0,-47
1053,0,0,48,0,-48
1054,1,1,20,1432,1412
1055,1,1,14,1383,1369
1056,1,1,734,1286,552
1057,1,0,131,0,-131
1058,0,0,12,0,-12
1059,1,0,143,0,-143
1060,1,1,254,1703,1449
1061,1,1,456,1334,878
1062,1,0,79,0,-79
1063,1,0,134,0,-134
1064,1,1,298,1467,1169
1065,1,1,455,2278,1823
1066,1,0,14,0,-14
1067,1,1,124,1843,1719
1068,1,0,4,0,-4
1069,1,0,82,0,-82
1070,1,0,5,0,-5
1071,0,0,21,0,-21
1072,0,0,125,0,-125
1073,0,0,1,0,-1
1074,1,0,15,0,-15
1075,0,0,27,0,-27
1076,1,1,1432,1358,-74
1077,1,1,419,1364,945
1078,1,0,110,0,-110
1079,1,0,45,0,-45
1080,1,0,83,0,-83
1081,1,1,297,2106,1809
1082,1,1,1228,1533,305
1083,1,1,522,1601,1079
1084,1,1,227,1271,1044
1085,1,0,38,0,-38
1086,1,1,746,1635,889
1087,1,0,37,0,-37
1088,0,0,19,0,-19
1089,0,0,10,0,-10
1090,0,0,59,0,-59
1091,1,0,31,0,-31
1092,1,0,105,0,-105
1093,0,0,45,0,-45
1094,0,0,34,0,-34
1095,1,0,5,0,-5
1096,0,0,10,0,-10
1097,0,0,41,0,-41
1098,0,0,50,0,-50
1099,1,1,1119,1574,455
1100,0,0,4,0,-4
1101,1,1,1826,1482,-344
1102,0,0,45,0,-45
1103,0,0,77,0,-77
1104,0,0,14,0,-14
1105,1,0,84,0,-84
1106,0,0,22,0,-22
1107,0,0,15,0,-15
1108,1,0,60,0,-60
1109,1,1,582,2041,1459
1110,0,0,20,0,-20
1111,1,0,57,0,-57
1112,1,1,403,2115,1712
1113,1,1,628,1200,572
1114,0,0,13,0,-13
1115,1,1,235,1275,1040
1116,1,0,13,0,-13
1117,1,1,1257,1434,177
1118,1,0,83,0,-83
1119,0,0,11,0,-11
1120,1,1,707,1293,586
1121,0,0,9,0,-9
1122,1,1,147,1336,1189
1123,1,0,5,0,-5
1124,0,0,37,0,-37
1125,0,0,59,0,-59
1126,1,1,462,1341,879
1127,1,1,451,1454,1003
1128,0,0,45,0,-45
1129,1,1,28,1247,1219
1130,0,0,99,0,-99
1131,1,0,26,0,-26
1132,1,0,21,0,-21
1133,0,0,39,0,-39
1134,1,0,52,0,-52
1135,0,0,7,0,-7
1136,0,0,49,0,-49
1137,1,0,5,0,-5
1138,0,0,5,0,-5
1139,0,0,3,0,-3
1140,1,1,231,1211,980
1141,0,0,88,0,-88
1142,1,1,179,1326,1147
1143,0,0,16,0,-16
1144,1,1,200,1444,1244
1145,1,0,79,0,-79
1146,0,0,76,0,-76
1147,0,0,19,0,-19
1148,1,1,508,1512,1004
1149,1,1,530,1839,1309
1150,0,0,208,0,-208
1151,1,1,183,1838,1655
1152,1,0,21,0,-21
1153,0,0,44,0,-44
1154,1,1,760,1628,868
1155,1,1,783,1557,774
1156,1,1,1052,1320,268
1157,0,0,82,0,-82
1158,0,0,100,0,-100
1159,0,0,24,0,-24
1160,1,1,208,1881,1673
1161,0,0,62,0,-62
1162,0,0,89,0,-89
1163,1,1,302,2195,1893
1164,1,1,211,1474,1263
1165,1,1,410,1665,1255
1166,0,0,56,0,-56
1167,0,0,50,0,-50
1168,1,0,37,0,-37
1169,0,0,11,0,-11
1170,1,1,227,1899,1672
1171,0,0,13,0,-13
1172,0,0,27,0,-27
1173,1,1,74,1432,1358
1174,1,0,10,0,-10
1175,1,1,317,1203,886
1176,0,0,1,0,-1
1177,1,1,2043,1451,-592
1178,0,0,7,0,-7
1179,0,0,9,0,-9
1180,0,0,25,0,-25
1181,1,1,247,1270,1023
1182,1,0,15,0,-15
1183,1,1,38,1407,1369
1184,0,0,78,0,-78
1185,1,0,34,0,-34
1186,0,0,5,0,-5
1187,0,0,0,0,0
1188,1,0,83,0,-83
1189,1,0,6,0,-6
1190,0,0,74,0,-74
1191,1,1,753,1206,453
1192,0,0,16,0,-16
1193,0,0,126,0,-126
1194,1,1,1638,2026,388
1195,0,0,22,0,-22
1196,0,0,90,0,-90
1197,0,0,122,0,-122
1198,1,0,66,0,-66
1199,1,0,28,0,-28
1200,1,1,802,1383,581
1201,1,1,434,1367,933
1202,1,0,8,0,-8
1203,1,0,17,0,-17
1204,1,0,23,0,-23
1205,0,0,32,0,-32
1206,1,1,946,1304,358
1207,1,1,541,1803,1262
1208,1,1,292,1264,972
1209,0,0,76,0,-76
1210,1,1,572,1210,638
1211,0,0,61,0,-61
1212,0,0,30,0,-30
1213,0,0,5,0,-5
1214,1,1,212,1643,1431
1215,0,0,16,0,-16
1216,1,1,51,1280,1229
1217,1,0,128,0,-128
1218,1,1,298,1833,1535
1219,1,0,1,0,-1
1220,0,0,46,0,-46
1221,1,1,266,1836,1570
1222,1,0,41,0,-41
1223,1,0,109,0,-109
1224,0,0,64,0,-64
1225,0,0,26,0,-26
1226,1,0,120,0,-120
1227,1,0,125,0,-125
1228,0,0,56,0,-56
1229,0,0,81,0,-81
1230,1,0,7,0,-7
1231,1,0,8,0,-8
1232,0,0,13,0,-13
1233,0,0,255,0,-255
1234,1,0,42,0,-42
1235,1,0,22,0,-22
1236,0,0,46,0,-46
1237,0,0,84,0,-84
1238,1,1,762,1817,1055
1239,1,1,160,1450,1290
1240,1,0,16,0,-16
1241,0,0,16,0,-16
1242,1,1,45,1259,1214
1243,0,0,17,0,-17
1244,0,0,72,0,-72
1245,1,1,915,1234,319
1246,0,0,50,0,-50
1247,0,0,4,0,-4
1248,0,0,12,0,-12
1249,1,1,25,1328,1303
1250,1,1,32,1691,1659
1251,1,1,399,1258,859
1252,0,0,151,0,-151
1253,1,1,544,2615,2071
1254,1,0,6,0,-6
1255,1,1,395,2235,1840
1256,1,1,1092,1460,368
1257,0,0,92,0,-92
1258,0,0,31,0,-31
1259,0,0,12,0,-12
1260,0,0,20,0,-20
1261,0,0,37,0,-37
1262,1,1,1079,1760,681
1263,1,1,166,2446,2280
1264,0,0,14,0,-14
1265,0,0,10,0,-10
1266,0,0,1,0,-1
1267,0,0,95,0,-95
1268,1,1,398,1442,1044
1269,1,1,326,6453,6127
1270,1,1,352,1804,1452
1271,0,0,39,0,-39
1272,0,0,106,0,-106
1273,1,0,36,0,-36
1274,1,0,18,0,-18
1275,0,0,82,0,-82
1276,1,0,17,0,-17
1277,0,0,29,0,-29
1278,1,1,313,1320,1007
1279,0,0,15,0,-15
1280,1,1,436,1314,878
1281,0,0,24,0,-24
1282,1,1,62,2313,2251
1283,0,0,6,0,-6
1284,0,0,75,0,-75
1285,0,0,54,0,-54
1286,1,1,23,1325,1302
1287,0,0,67,0,-67
1288,0,0,32,0,-32
1289,1,1,599,1286,687
1290,1,1,134,1210,1076
1291,0,0,2,0,-2
1292,1,1,1151,1207,56
1293,1,0,171,0,-171
1294,0,0,6,0,-6
1295,1,1,354,1278,924
1296,1,0,59,0,-59
1297,0,0,15,0,-15
1298,1,0,1,0,-1
1299,0,0,14,0,-14
1300,1,0,103,0,-103
1301,1,1,1073,1269,196
1302,1,1,450,1283,833
1303,1,0,78,0,-78
1304,0,0,24,0,-24
1305,1,1,192,1314,1122
1306,1,0,36,0,-36
1307,0,0,6,0,-6
1308,0,0,41,0,-41
1309,0,0,85,0,-85
1310,1,0,15,0,-15
1311,1,0,174,0,-174
1312,1,1,969,1575,606
1313,0,0,12,0,-12
1314,1,0,106,0,-106
1315,1,0,41,0,-41
1316,0,0,8,0,-8
1317,0,0,33,0,-33
1318,0,0,49,0,-49
1319,0,0,56,0,-56
1320,1,0,3,0,-3
1321,1,1,1266,1296,30
1322,1,1,440,1418,978
1323,1,1,596,1854,1258
1324,0,0,7,0,-7
1325,1,0,6,0,-6
1326,1,1,137,1247,1110
1327,1,1,370,1263,893
1328,1,1,692,1701,1009
1329,1,1,2187,1385,-802
1330,1,1,278,1604,1326
1331,0,0,40,0,-40
1332,1,0,127,0,-127
1333,0,0,200,0,-200
1334,0,0,42,0,-42
1335,0,0,24,0,-24
1336,0,0,35,0,-35
1337,1,0,1,0,-1
1338,0,0,16,0,-16
1339,1,0,33,0,-33
1340,1,0,39,0,-39
1341,0,0,36,0,-36
1342,1,1,312,1337,1025
1343,0,0,31,0,-31
1344,1,0,37,0,-37
1345,1,0,16,0,-16
1346,1,1,558,1290,732
1347,0,0,40,0,-40
1348,1,0,17,0,-17
1349,0,0,12,0,-12
1350,1,0,47,0,-47
1351,0,0,182,0,-182
1352,0,0,0,0,0
1353,0,0,64,0,-64
1354,0,0,158,0,-158
1355,0,0,54,0,-54
1356,0,0,0,0,0
1357,0,0,18,0,-18
1358,0,0,61,0,-61
1359,1,1,344,1326,982
1360,1,1,441,1221,780
1361,1,1,372,1236,864
1362,1,0,10,0,-10
1363,0,0,223,0,-223
1364,1,0,93,0,-93
1365,0,0,25,0,-25
1366,0,0,120,0,-120
1367,0,0,23,0,-23
1368,1,0,24,0,-24
1369,1,1,1057,2087,1030
1370,1,0,23,0,-23
1371,1,1,507,1733,1226
1372,1,0,48,0,-48
1373,1,0,32,0,-32
1374,1,1,1459,1205,-254
1375,0,0,104,0,-104
1376,0,0,32,0,-32
1377,0,0,28,0,-28
1378,1,1,449,1262,813
1379,1,1,1525,1265,-260
1380,1,0,6,0,-6
1381,1,1,726,1232,506
1382,1,1,336,1339,1003
1383,1,1,467,1519,1052
1384,1,0,12,0,-12
1385,1,1,160,1384,1224
1386,1,1,66,3172,3106
1387,0,0,130,0,-130
1388,0,0,1,0,-1
1389,0,0,24,0,-24
1390,1,1,150,1486,1336
1391,1,0,38,0,-38
1392,1,1,321,1445,1124
1393,0,0,45,0,-45
1394,1,1,168,1313,1145
1395,1,1,320,1467,1147
1396,1,0,27,0,-27
1397,0,0,51,0,-51
1398,0,0,11,0,-11
1399,1,1,481,1289,808
1400,0,0,47,0,-47
1401,0,0,56,0,-56
1402,1,0,91,0,-91
1403,1,0,46,0,-46
1404,1,0,53,0,-53
1405,1,0,89,0,-89
1406,1,0,41,0,-41
1407,0,0,1,0,-1
1408,0,0,37,0,-37
1409,0,0,93,0,-93
1410,1,0,58,0,-58
1411,1,0,19,0,-19
1412,1,1,362,1268,906
1413,0,0,38,0,-38
1414,1,1,636,1569,933
1415,1,0,26,0,-26
1416,1,0,160,0,-160
1417,0,0,28,0,-28
1418,1,0,74,0,-74
1419,0,0,4,0,-4
1420,0,0,137,0,-137
1421,1,1,269,1387,1118
1422,1,0,0,0,0
1423,1,1,120,1245,1125
1424,1,1,106,2141,2035
1425,1,0,18,0,-18
1426,0,0,156,0,-156
1427,1,0,49,0,-49
1428,0,0,47,0,-47
1429,1,0,64,0,-64
1430,1,1,636,1507,871
1431,0,0,39,0,-39
1432,1,0,22,0,-22
1433,0,0,45,0,-45
1434,1,1,598,1376,778
1435,0,0,7,0,-7
1436,1,1,903,1573,670
1437,0,0,188,0,-188
1438,1,1,544,1457,913
1439,0,0,2,0,-2
1440,0,0,23,0,-23
1441,1,1,543,2025,1482
1442,1,0,61,0,-61
1443,1,1,579,1283,704
1444,0,0,142,0,-142
1445,1,1,34,1247,1213
1446,0,0,21,0,-21
1447,1,0,17,0,-17
1448,1,0,66,0,-66
1449,1,0,65,0,-65
1450,1,0,4,0,-4
1451,1,0,10,0,-10
1452,0,0,95,0,-95
1453,1,1,122,1409,1287
1454,0,0,20,0,-20
1455,0,0,22,0,-22
1456,1,0,128,0,-128
1457,0,0,175,0,-175
1458,0,0,206,0,-206
1459,1,1,1587,1234,-353
1460,1,0,14,0,-14
1461,0,0,37,0,-37
1462,1,1,120,1204,1084
1463,0,0,60,0,-60
1464,1,1,62,1247,1185
1465,1,1,160,1512,1352
1466,1,0,31,0,-31
1467,1,1,1253,1308,55
1468,1,1,431,1601,1170
1469,0,0,33,0,-33
1470,1,0,12,0,-12
1471,0,0,71,0,-71
1472,1,1,268,1287,1019
1473,0,0,236,0,-236
1474,1,1,442,1510,1068
1475,1,1,1932,1241,-691
1476,0,0,5,0,-5
1477,1,1,72,1432,1360
1478,0,0,73,0,-73
1479,1,1,837,1210,373
1480,1,1,236,1263,1027
1481,1,0,116,0,-116
1482,1,0,6,0,-6
1483,0,0,31,0,-31
1484,1,1,123,1242,1119
1485,1,1,131,1357,1226
1486,0,0,18,0,-18
1487,1,1,598,1368,770
1488,0,0,15,0,-15
1489,1,0,17,0,-17
1490,1,0,103,0,-103
1491,1,1,387,1209,822
1492,0,0,121,0,-121
1493,1,0,19,0,-19
1494,1,1,280,1321,1041
1495,1,1,45,1617,1572
1496,0,0,11,0,-11
1497,0,0,21,0,-21
1498,1,1,942,1496,554
1499,1,0,13,0,-13
1500,1,0,18,0,-18
1501,1,1,884,1958,1074
1502,0,0,3,0,-3
1503,0,0,20,0,-20
1504,0,0,42,0,-42
1505,1,0,61,0,-61
1506,0,0,57,0,-57
1507,1,0,96,0,-96
1508,0,0,73,0,-73
1509,0,0,27,0,-27
1510,0,0,82,0,-82
1511,1,1,1403,1346,-57
1512,1,0,51,0,-51
1513,1,1,1140,1744,604
1514,1,0,4,0,-4
1515,0,0,29,0,-29
1516,0,0,57,0,-57
1517,1,0,6,0,-6
1518,0,0,7,0,-7
1519,0,0,75,0,-75
1520,0,0,149,0,-149
1521,1,0,8,0,-8
1522,1,0,39,0,-39
1523,0,0,29,0,-29
1524,0,0,109,0,-109
1525,1,1,247,1719,1472
1526,1,0,5,0,-5
1527,1,1,425,1224,799
1528,0,0,29,0,-29
1529,1,0,30,0,-30
1530,1,1,212,2185,1973
1531,1,0,39,0,-39
1532,1,0,37,0,-37
1533,0,0,56,0,-56
1534,0,0,30,0,-30
1535,0,0,128,0,-128
1536,1,0,96,0,-96
1537,0,0,6,0,-6
1538,0,0,24,0,-24
1539,1,1,209,1324,1115
1540,1,1,347,1338,991
1541,1,1,59,1868,1809
1542,0,0,67,0,-67
1543,1,0,46,0,-46
1544,1,1,774,1356,582
1545,0,0,34,0,-34
1546,0,0,11,0,-11
1547,0,0,2,0,-2
1548,0,0,58,0,-58
1549,0,0,162,0,-162
1550,1,1,703,1612,909
1551,1,1,999,2373,1374
1552,1,1,502,1336,834
1553,1,0,161,0,-161
1554,1,0,1,0,-1
1555,1,1,149,1695,1546
1556,1,0,10,0,-10
1557,1,1,552,1559,1007
1558,0,0,9,0,-9
1559,1,0,81,0,-81
1560,0,0,1,0,-1
1561,1,1,1775,1640,-135
1562,1,1,441,1365,924
1563,1,0,38,0,-38
1564,0,0,46,0,-46
1565,0,0,31,0,-31
1566,1,1,2111,3442,1331
1567,1,0,8,0,-8
1568,1,1,47,1278,1231
1569,0,0,88,0,-88
1570,0,0,39,0,-39
1571,1,1,179,1217,1038
1572,1,1,246,1377,1131
1573,0,0,5,0,-5
1574,0,0,96,0,-96
1575,0,0,6,0,-6
1576,1,1,478,1557,1079
1577,1,1,1130,1404,274
1578,1,0,6,0,-6
1579,0,0,0,0,0
1580,0,0,30,0,-30
1581,1,0,102,0,-102
1582,0,0,80,0,-80
1583,0,0,74,0,-74
1584,0,0,27,0,-27
1585,0,0,1,0,-1
1586,0,0,89,0,-89
1587,1,1,22,3331,3309
1588,1,1,265,1549,1284
1589,0,0,45,0,-45
1590,1,0,2,0,-2
1591,1,0,73,0,-73
1592,0,0,7,0,-7
1593,0,0,60,0,-60
1594,0,0,13,0,-13
1595,0,0,73,0,-73
1596,0,0,3,0,-3
1597,1,0,53,0,-53
1598,1,0,47,0,-47
1599,1,0,68,0,-68
1600,1,0,57,0,-57
1601,1,1,442,1259,817
1602,1,0,72,0,-72
1603,0,0,0,0,0
1604,1,1,376,3116,2740
1605,0,0,0,0,0
1606,1,0,39,0,-39
1607,1,1,343,1227,884
1608,1,0,0,0,0
1609,0,0,22,0,-22
1610,1,1,235,1253,1018
1611,0,0,73,0,-73
1612,0,0,30,0,-30
1613,0,0,11,0,-11
1614,1,0,3,0,-3
1615,0,0,43,0,-43
1616,0,0,13,0,-13
1617,0,0,73,0,-73
1618,0,0,18,0,-18
1619,1,1,119,1617,1498
1620,0,0,135,0,-135
1621,0,0,59,0,-59
1622,1,0,31,0,-31
1623,1,0,0,0,0
1624,1,1,395,1490,1095
1625,0,0,71,0,-71
1626,1,1,145,1278,1133
1627,1,1,254,1214,960
1628,0,0,31,0,-31
1629,1,0,56,0,-56
1630,1,0,2,0,-2
1631,1,0,182,0,-182
1632,0,0,16,0,-16
1633,0,0,0,0,0
1634,1,1,63,2224,2161
1635,0,0,3,0,-3
1636,0,0,19,0,-19
1637,1,0,77,0,-77
1638,1,0,7,0,-7
1639,0,0,6,0,-6
1640,0,0,16,0,-16
1641,1,0,81,0,-81
1642,1,1,734,1254,520
1643,1,0,46,0,-46
1644,1,1,162,1673,1511
1645,1,1,213,1370,1157
1646,0,0,17,0,-17
1647,0,0,84,0,-84
1648,1,0,124,0,-124
1649,1,1,710,2933,2223
1650,1,1,951,1880,929
1651,1,1,1241,1296,55
1652,1,1,29,1494,1465
1653,0,0,119,0,-119
1654,0,0,14,0,-14
1655,1,0,90,0,-90
1656,0,0,6,0,-6
1657,1,0,157,0,-157
1658,1,0,24,0,-24
1659,0,0,6,0,-6
1660,0,0,16,0,-16
1661,1,0,118,0,-118
1662,1,1,362,1244,882
1663,1,0,25,0,-25
1664,1,1,316,1380,1064
1665,1,1,748,1316,568
1666,1,0,72,0,-72
1667,0,0,96,0,-96
1668,0,0,31,0,-31
1669,1,1,1225,1242,17
1670,0,0,69,0,-69
1671,0,0,58,0,-58
1672,0,0,27,0,-27
1673,1,0,53,0,-53
1674,0,0,13,0,-13
1675,1,1,555,1345,790
1676,0,0,17,0,-17
1677,1,0,24,0,-24
1678,1,1,442,1852,1410
1679,0,0,124,0,-124
1680,1,0,8,0,-8
1681,1,1,484,1260,776
1682,0,0,26,0,-26
1683,1,0,47,0,-47
1684,0,0,36,0,-36
1685,1,1,650,1537,887
1686,1,0,4,0,-4
1687,1,1,555,3042,2487
1688,0,0,36,0,-36
1689,1,0,71,0,-71
1690,1,1,794,1442,648
1691,1,0,58,0,-58
1692,1,0,17,0,-17
1693,0,0,40,0,-40
1694,1,0,54,0,-54
1695,0,0,18,0,-18
1696,0,0,129,0,-129
1697,1,0,27,0,-27
1698,1,1,168,1656,1488
1699,1,0,86,0,-86
1700,1,0,1,0,-1
1701,1,0,30,0,-30
1702,0,0,23,0,-23
1703,1,1,378,1239,861
1704,0,0,55,0,-55
1705,1,0,190,0,-190
1706,1,0,97,0,-97
1707,0,0,1,0,-1
1708,1,0,41,0,-41
1709,1,1,806,1389,583
1710,1,0,108,0,-108
1711,1,0,47,0,-47
1712,1,1,243,1467,1224
1713,1,0,150,0,-150
1714,0,0,152,0,-152
1715,0,0,295,0,-295
1716,1,1,248,2226,1978
1717,1,0,33,0,-33
1718,1,1,732,1496,764
1719,1,0,1,0,-1
1720,1,1,121,2043,1922
1721,1,1,450,1594,1144
1722,1,0,93,0,-93
1723,1,1,641,1816,1175
1724,1,1,398,1655,1257
1725,1,0,20,0,-20
1726,0,0,47,0,-47
1727,0,0,41,0,-41
1728,1,1,800,1468,668
1729,0,0,142,0,-142
1730,1,0,47,0,-47
1731,1,0,144,0,-144
1732,1,1,77,1317,1240
1733,0,0,19,0,-19
1734,1,1,206,1465,1259
1735,1,1,528,1466,938
1736,0,0,13,0,-13
1737,1,0,4,0,-4
1738,0,0,63,0,-63
1739,0,0,12,0,-12
1740,0,0,53,0,-53
1741,0,0,87,0,-87
1742,1,1,116,1867,1751
1743,1,1,367,1261,894
1744,1,1,1448,1212,-236
1745,0,0,66,0,-66
1746,0,0,5,0,-5
1747,1,0,38,0,-38
1748,1,1,598,1436,838
1749,0,0,33,0,-33
1750,0,0,100,0,-100
1751,1,1,2109,1405,-704
1752,1,1,213,1255,1042
1753,1,1,951,1458,507
1754,1,1,580,1432,852
1755,0,0,47,0,-47
1756,1,1,751,1735,984
1757,0,0,173,0,-173
1758,1,0,41,0,-41
1759,1,1,1073,1320,247
1760,1,1,195,1257,1062
1761,1,1,359,1298,939
1762,0,0,113,0,-113
1763,1,1,1273,1218,-55
1764,1,1,544,1539,995
1765,1,1,225,2108,1883
1766,0,0,11,0,-11
1767,1,1,267,2101,1834
1768,0,0,30,0,-30
1769,0,0,107,0,-107
1770,1,0,23,0,-23
1771,0,0,43,0,-43
1772,1,1,397,1417,1020
1773,1,0,31,0,-31
1774,1,1,648,2740,2092
1775,0,0,44,0,-44
1776,1,1,2484,1340,-1144
1777,0,0,57,0,-57
1778,1,1,1375,1226,-149
1779,0,0,34,0,-34
1780,0,0,172,0,-172
1781,0,0,10,0,-10
1782,1,1,330,2064,1734
1783,0,0,162,0,-162
1784,1,0,121,0,-121
1785,0,0,8,0,-8
1786,0,0,21,0,-21
1787,0,0,0,0,0
1788,0,0,2,0,-2
1789,0,0,13,0,-13
1790,0,0,69,0,-69
1791,0,0,26,0,-26
1792,0,0,4,0,-4
1793,0,0,35,0,-35
1794,1,1,299,1707,1408
1795,0,0,35,0,-35
1796,1,1,239,1216,977
1797,0,0,49,0,-49
1798,0,0,88,0,-88
1799,0,0,66,0,-66
1800,0,0,62,0,-62
1801,0,0,23,0,-23
1802,1,1,62,1435,1373
1803,1,1,55,1238,1183
1804,0,0,25,0,-25
1805,1,1,192,1538,1346
1806,0,0,26,0,-26
1807,1,1,698,1441,743
1808,1,1,781,1828,1047
1809,0,0,91,0,-91
1810,0,0,7,0,-7
1811,1,0,18,0,-18
1812,1,1,540,1496,956
1813,1,0,99,0,-99
1814,1,1,512,2110,1598
1815,1,0,14,0,-14
1816,1,1,1359,1619,260
1817,1,0,14,0,-14
1818,1,0,25,0,-25
1819,1,1,264,1302,1038
1820,1,1,639,1303,664
1821,0,0,64,0,-64
1822,0,0,34,0,-34
1823,0,0,69,0,-69
1824,0,0,57,0,-57
1825,1,0,13,0,-13
1826,0,0,43,0,-43
1827,1,1,55,1289,1234
1828,1,0,8,0,-8
1829,1,1,374,1303,929
1830,0,0,21,0,-21
1831,1,0,52,0,-52
1832,0,0,68,0,-68
1833,1,0,2,0,-2
1834,0,0,45,0,-45
1835,1,1,427,1262,835
1836,1,0,2,0,-2
1837,0,0,0,0,0
1838,0,0,38,0,-38
1839,0,0,75,0,-75
1840,0,0,131,0,-131
1841,1,1,47,1332,1285
1842,0,0,6,0,-6
1843,1,1,629,1326,697
1844,1,1,1122,1475,353
1845,0,0,15,0,-15
1846,1,1,48,1295,1247
1847,1,1,80,1864,1784
1848,0,0,4,0,-4
1849,0,0,55,0,-55
1850,0,0,31,0,-31
1851,0,0,2,0,-2
1852,1,1,1417,1435,18
1853,0,0,48,0,-48
1854,0,0,5,0,-5
1855,1,1,532,1945,1413
1856,0,0,15,0,-15
1857,1,1,424,1368,944
1858,0,0,235,0,-235
1859,1,1,170,1305,1135
1860,1,0,8,0,-8
1861,1,1,450,1227,777
1862,1,0,57,0,-57
1863,1,1,222,1392,1170
1864,1,0,205,0,-205
1865,1,0,17,0,-17
1866,1,0,8,0,-8
1867,0,0,15,0,-15
1868,0,0,26,0,-26
1869,1,0,48,0,-48
1870,0,0,139,0,-139
1871,0,0,125,0,-125
1872,1,1,1154,1307,153
1873,1,0,68,0,-68
1874,0,0,185,0,-185
1875,0,0,0,0,0
1876,1,0,37,0,-37
1877,1,0,8,0,-8
1878,1,1,1075,1281,206
1879,0,0,100,0,-100
1880,0,0,13,0,-13
1881,1,1,215,2929,2714
1882,1,0,129,0,-129
1883,1,1,373,2366,1993
1884,0,0,1,0,-1
1885,0,0,98,0,-98
1886,1,0,75,0,-75
1887,1,1,1465,4137,2672
1888,1,0,56,0,-56
1889,0,0,10,0,-10
1890,1,0,52,0,-52
1891,0,0,10,0,-10
1892,0,0,0,0,0
1893,0,0,49,0,-49
1894,0,0,13,0,-13
1895,1,1,850,1250,400
1896,0,0,3,0,-3
1897,0,0,72,0,-72
1898,1,1,526,1305,779
1899,1,0,45,0,-45
1900,1,1,168,1432,1264
1901,0,0,118,0,-118
1902,0,0,4,0,-4
1903,1,0,13,0,-13
1904,1,1,318,1510,1192
1905,0,0,2,0,-2
1906,1,1,1309,1418,109
1907,1,0,26,0,-26
1908,1,1,655,1563,908
1909,0,0,362,0,-362
1910,0,0,26,0,-26
1911,1,0,30,0,-30
1912,0,0,48,0,-48
1913,1,0,4,0,-4
1914,0,0,78,0,-78
1915,0,0,161,0,-161
1916,0,0,9,0,-9
1917,0,0,96,0,-96
1918,1,1,209,1538,1329
1919,1,1,390,1515,1125
1920,1,1,196,1201,1005
1921,1,1,50,1471,1421
1922,0,0,372,0,-372
1923,1,0,30,0,-30
1924,1,1,705,1329,624
1925,0,0,41,0,-41
1926,1,1,369,1581,1212
1927,0,0,66,0,-66
1928,0,0,98,0,-98
1929,0,0,8,0,-8
1930,0,0,47,0,-47
1931,0,0,48,0,-48
1932,1,1,68,1506,1438
1933,0,0,5,0,-5
1934,1,0,90,0,-90
1935,1,1,703,1418,715
1936,0,0,122,0,-122
1937,0,0,20,0,-20
1938,1,0,19,0,-19
1939,0,0,25,0,-25
1940,1,0,75,0,-75
1941,0,0,105,0,-105
1942,1,1,236,1497,1261
1943,0,0,20,0,-20
1944,1,1,650,1231,581
1945,1,0,12,0,-12
1946,1,1,326,1227,901
1947,1,1,228,1264,1036
1948,1,1,122,3767,3645
1949,0,0,145,0,-145
1950,1,1,122,1664,1542
1951,0,0,14,0,-14
1952,1,0,11,0,-11
1953,1,0,3,0,-3
1954,0,0,26,0,-26
1955,1,1,58,1369,1311
1956,0,0,95,0,-95
1957,1,0,37,0,-37
1958,0,0,22,0,-22
1959,1,0,21,0,-21
1960,1,1,118,1341,1223
1961,1,0,35,0,-35
1962,1,1,89,1529,1440
1963,1,1,259,1365,1106
1964,1,1,811,1210,399
1965,1,0,89,0,-89
1966,1,0,28,0,-28
1967,0,0,20,0,-20
1968,1,1,239,1210,971
1969,1,1,245,1277,1032
1970,1,1,91,1369,1278
1971,1,0,32,0,-32
1972,1,1,234,1458,1224
1973,1,0,22,0,-22
1974,1,0,38,0,-38
1975,1,1,214,3001,2787
1976,1,0,2,0,-2
1977,1,1,877,1308,431
1978,0,0,87,0,-87
1979,0,0,51,0,-51
1980,1,0,26,0,-26
1981,0,0,5,0,-5
1982,1,1,67,2374,2307
1983,1,0,108,0,-108
1984,0,0,20,0,-20
1985,1,0,47,0,-47
1986,0,0,42,0,-42
1987,1,1,562,1220,658
1988,1,1,471,1373,902
1989,0,0,63,0,-63
1990,1,1,327,1209,882
1991,1,1,829,1438,609
1992,1,1,207,2070,1863
1993,0,0,111,0,-111
1994,0,0,23,0,-23
1995,1,1,308,1438,1130
1996,1,1,287,1545,1258
1997,0,0,20,0,-20
1998,0,0,31,0,-31
1999,1,0,41,0,-41
2000,0,0,24,0,-24
2001,1,1,482,1300,818
2002,1,1,133,1205,1072
2003,1,0,12,0,-12
2004,1,1,94,2003,1909
2005,0,0,68,0,-68
2006,1,0,25,0,-25
2007,0,0,10,0,-10
2008,1,0,63,0,-63
2009,0,0,119,0,-119
2010,1,1,381,1237,856
2011,0,0,341,0,-341
2012,1,1,370,1488,1118
2013,0,0,28,0,-28
2014,1,0,57,0,-57
2015,1,1,288,1629,1341
2016,1,1,1054,1324,270
2017,1,0,39,0,-39
2018,1,1,414,1268,854
2019,1,1,549,1227,678
2020,1,1,1368,1200,-168
2021,0,0,65,0,-65
2022,1,1,503,1900,1397
2023,0,0,65,0,-65
2024,1,1,365,1384,1019
